Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
359.9974,0.1494141,0.9755859,0.2714844,24.875,-14.40625,0.40625,-0.006835938,1.041992,-0.1152344,25.0625,-5.09375,-5.9375,167.156,178.8557
360.0302,0.1494141,0.9755859,0.2714844,24.875,-14.40625,0.40625,-0.006835938,1.041992,-0.1152344,25.0625,-5.09375,-5.9375,167.156,178.8557
360.0637,0.2128906,1.0625,0.1923828,26.53125,-6.96875,6.15625,-0.2070313,0.7978516,-0.1123047,24.21875,8.34375,-12.53125,169.7771,178.9587
360.0977,0.2128906,1.0625,0.1923828,26.53125,-6.96875,6.15625,-0.2070313,0.7978516,-0.1123047,24.21875,8.34375,-12.53125,169.7771,178.9587
360.1307,0.2128906,1.0625,0.1923828,26.53125,-6.96875,6.15625,0.03808594,0.8183594,-0.1640625,26.34375,-5.09375,-6.59375,172.2544,178.9587
360.1644,0.2099609,1.018555,0.08789063,22.8125,-7.34375,2.96875,0.03808594,0.8183594,-0.1640625,26.34375,-5.09375,-6.59375,172.2544,181.1738
360.1979,0.2099609,1.018555,0.08789063,22.8125,-7.34375,2.96875,-0.1240234,0.8710938,-0.1347656,18.90625,-4.03125,-7.28125,172.2544,178.3452
360.2307,0.1171875,0.9990234,0.1826172,22.625,-5.3125,-1.34375,-0.1240234,0.8710938,-0.1347656,18.90625,-4.03125,-7.28125,174.645,178.3452
360.2643,0.1171875,0.9990234,0.1826172,22.625,-5.3125,-1.34375,-0.1240234,0.8710938,-0.1347656,18.90625,-4.03125,-7.28125,174.645,179.1063
360.2983,0.2011719,0.9853516,0.02050781,26.03125,-3.96875,-1.125,-0.02148438,0.9355469,-0.1933594,9.25,-9.21875,2.5,176.7506,179.1063
360.3309,0.2011719,0.9853516,0.02050781,26.03125,-3.96875,-1.125,-0.02148438,0.9355469,-0.1933594,9.25,-9.21875,2.5,176.7506,179.1063
360.3649,0.1982422,0.9804688,0.06542969,31.59375,-15.59375,0.65625,-0.1367188,0.9628906,-0.1181641,-5.6875,-15.75,8.03125,179.0489,180.5531
360.399,0.1982422,0.9804688,0.06542969,31.59375,-15.59375,0.65625,-0.1367188,0.9628906,-0.1181641,-5.6875,-15.75,8.03125,179.0489,180.5531
360.4317,0.1982422,0.9804688,0.06542969,31.59375,-15.59375,0.65625,0.1425781,0.8417969,-0.04101563,-25.34375,-28.40625,14.09375,179.0489,184.5629
360.4656,0.2070313,1.078125,0.1376953,11.21875,-3.125,-2.28125,0.1425781,0.8417969,-0.04101563,-25.34375,-28.40625,14.09375,180.8951,184.5629
360.502,0.2070313,1.078125,0.1376953,11.21875,-3.125,-2.28125,0.01171875,0.7158203,-0.1455078,-3.1875,-6.3125,2.59375,180.8951,189.8358
360.5318,0.2070313,1.078125,0.1376953,11.21875,-3.125,-2.28125,0.01171875,0.7158203,-0.1455078,-3.1875,-6.3125,2.59375,180.4734,189.8358
360.5659,0.2607422,0.9472656,0.002929688,5,-5.09375,1.5,-0.00390625,0.7890625,-0.2480469,-7.875,6.21875,1.3125,180.4734,189.5946
360.5991,0.07910156,1.040039,0.1025391,4.3125,5.40625,-1.25,-0.00390625,0.7890625,-0.2480469,-7.875,6.21875,1.3125,180.9573,189.5946
