Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
448.3339,0.4765625,0.8037109,0.2451172,89.53125,9.8125,2.3125,-0.01171875,0.8964844,-0.4179688,22.125,-12.15625,0.78125,164.8178,148.0771
448.3666,0.4765625,0.8037109,0.2451172,89.53125,9.8125,2.3125,-0.1015625,0.7558594,-0.5566406,-0.3125,-5.03125,-4.59375,164.8178,148.0771
448.3965,0.4765625,0.8037109,0.2451172,89.53125,9.8125,2.3125,-0.1015625,0.7558594,-0.5566406,-0.3125,-5.03125,-4.59375,164.8178,148.0771
448.4315,0.4765625,0.8037109,0.2451172,89.53125,9.8125,2.3125,-0.1015625,0.7558594,-0.5566406,-0.3125,-5.03125,-4.59375,170.8381,148.0771
448.4648,0.1953125,0.6640625,0.1503906,103.5625,-0.1875,13.71875,0.02246094,0.7578125,-0.4736328,4.25,-3.125,-1.84375,170.8381,154.9844
448.4965,0.4101563,0.2841797,0.0078125,146.0938,91.59375,-69.46875,0.02246094,0.7578125,-0.4736328,4.25,-3.125,-1.84375,170.8381,154.9844
448.5334,0.3759766,1.999023,-1.072266,233.0313,210.5,162.8125,0.009765625,0.7871094,-0.4013672,-15.53125,12.875,-11.375,197.2466,164.5628
448.5652,0.3759766,1.999023,-1.072266,233.0313,210.5,162.8125,0.009765625,0.7871094,-0.4013672,-15.53125,12.875,-11.375,197.2466,164.5628
448.5966,0.3759766,1.999023,-1.072266,233.0313,210.5,162.8125,0.009765625,0.7871094,-0.4013672,-15.53125,12.875,-11.375,197.2466,164.5628
448.632,0.009765625,0.5439453,-0.4921875,-92.375,-15.28125,-254.5938,0.009765625,0.7871094,-0.4013672,-15.53125,12.875,-11.375,205.3955,164.5628
448.6672,0.009765625,0.5439453,-0.4921875,-92.375,-15.28125,-254.5938,0,0.7851563,-0.4423828,-12.34375,4.4375,-1.46875,201.7953,192.6577
448.697,0.009765625,0.5439453,-0.4921875,-92.375,-15.28125,-254.5938,0.0078125,0.9980469,-0.3173828,-12.15625,-13.875,15.84375,201.7953,192.6577
448.7334,0.1464844,1.019531,-0.8046875,36.71875,26.03125,1.875,-0.015625,0.8193359,-0.3056641,-32.90625,-4.65625,13.09375,201.7953,194.9984
448.7667,0.1464844,1.019531,-0.8046875,36.71875,26.03125,1.875,-0.015625,0.8193359,-0.3056641,-32.90625,-4.65625,13.09375,207.9974,194.9984
448.7979,-0.1064453,0.7910156,-0.2988281,7.125,8.15625,-7.71875,-0.015625,0.8193359,-0.3056641,-32.90625,-4.65625,13.09375,207.9974,194.9984
448.8342,0.005859375,0.7773438,-0.4160156,20.8125,2.65625,4.0625,-0.015625,0.8193359,-0.3056641,-32.90625,-4.65625,13.09375,208.9381,204.0232
448.8672,0.005859375,0.7773438,-0.4160156,20.8125,2.65625,4.0625,-0.08691406,0.59375,-0.5683594,-21.875,-5.09375,10.46875,208.9381,204.0232
448.8976,0.005859375,0.7773438,-0.4160156,20.8125,2.65625,4.0625,-0.02148438,0.9150391,-0.2158203,-12.90625,-1.3125,-0.875,208.9381,204.0232
448.9352,0.005859375,0.7773438,-0.4160156,20.8125,2.65625,4.0625,-0.02148438,0.9150391,-0.2158203,-12.90625,-1.3125,-0.875,208.9381,205.3056
448.9669,-0.03417969,0.7558594,-0.5703125,19.21875,9.03125,0.03125,-0.05175781,0.8017578,-0.3457031,-8.75,-0.9375,2.96875,211.1894,205.3056
448.9984,-0.1806641,0.8515625,-0.6181641,11.8125,6.6875,7.5,-0.05175781,0.8017578,-0.3457031,-8.75,-0.9375,2.96875,211.1894,205.3056
449.034,-0.1806641,0.8515625,-0.6181641,11.8125,6.6875,7.5,0.05371094,0.7109375,-0.4082031,1.375,-2.875,3.03125,213.2021,209.7686
449.0678,-0.1806641,0.8515625,-0.6181641,11.8125,6.6875,7.5,0.05371094,0.7109375,-0.4082031,1.375,-2.875,3.03125,214.2325,210.6576
449.0996,-0.02539063,0.7597656,-0.6171875,7.90625,0.03125,5.125,-0.1484375,0.7666016,-0.3505859,-0.4375,-1.1875,1.28125,214.2325,210.6576
449.1343,-0.05175781,0.7666016,-0.5029297,1.75,3.71875,-0.625,-0.1484375,0.7666016,-0.3505859,-0.4375,-1.1875,1.28125,214.9584,210.8321
449.1695,-0.05175781,0.7666016,-0.5029297,1.75,3.71875,-0.625,-0.1484375,0.7666016,-0.3505859,-0.4375,-1.1875,1.28125,214.9584,210.8321
449.1988,-0.05566406,0.7587891,-0.6582031,0.40625,2.90625,0.53125,-0.1005859,0.7490234,-0.3486328,4.125,-0.3125,-1.125,214.9584,210.8321
449.2349,-0.05566406,0.7587891,-0.6582031,0.40625,2.90625,0.53125,-0.1005859,0.7490234,-0.3486328,4.125,-0.3125,-1.125,215.1525,211.4378
449.2705,-0.05566406,0.7587891,-0.6582031,0.40625,2.90625,0.53125,-0.03710938,0.7128906,-0.3876953,1.9375,-2.8125,-0.5,215.8443,212.2321
449.3,-0.08203125,0.6894531,-0.5742188,-0.75,0.96875,0.96875,-0.02636719,0.8144531,-0.4199219,2.4375,2.375,-0.5625,215.8443,212.2321
449.3451,-0.08203125,0.6894531,-0.5742188,-0.75,0.96875,0.96875,-0.02636719,0.8144531,-0.4199219,2.4375,2.375,-0.5625,215.8443,212.1135
449.3695,-0.08496094,0.7128906,-0.5761719,-0.8125,0.65625,-1.3125,-0.02636719,0.8144531,-0.4199219,2.4375,2.375,-0.5625,215.6565,212.1135
449.3995,-0.08496094,0.7128906,-0.5761719,-0.8125,0.65625,-1.3125,-0.09179688,0.7333984,-0.3720703,2.78125,1.5,0.03125,215.6565,212.1135
449.4349,-0.03613281,0.7939453,-0.65625,-0.1875,2.1875,0.84375,-0.09179688,0.7333984,-0.3720703,2.78125,1.5,0.03125,215.8252,212.1274
449.4706,-0.03613281,0.7939453,-0.65625,-0.1875,2.1875,0.84375,-0.09179688,0.7333984,-0.3720703,2.78125,1.5,0.03125,215.8252,212.1274
449.5005,0.01367188,0.765625,-0.6386719,-1,4,0.15625,0.03222656,0.6542969,-0.3759766,2,2.375,1.6875,215.8252,212.1274
449.5357,0.01367188,0.765625,-0.6386719,-1,4,0.15625,-0.09179688,0.8779297,-0.3994141,-2.21875,2.78125,4.4375,215.1305,212.5013
449.5702,0.01367188,0.765625,-0.6386719,-1,4,0.15625,-0.09179688,0.8779297,-0.3994141,-2.21875,2.78125,4.4375,213.5603,212.5013
449.601,-0.07128906,0.7167969,-0.6757813,-10.875,7.84375,4.6875,-0.09179688,0.8779297,-0.3994141,-2.21875,2.78125,4.4375,213.5603,212.5013
449.634,0.01367188,0.6611328,-0.6074219,-5.25,2.1875,1.875,0.03320313,0.7724609,-0.4101563,-2.875,3.65625,4.375,213.5603,212.5013
