Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
253.1404,0.1669922,1.239258,-0.1699219,-20.71875,-8.125,-13.1875,-0.2392578,1.089844,0.2412109,-44.8125,-13.75,-35.125,165.378,177.3243
253.1755,0.0546875,0.9902344,0.006835938,-51.15625,-27.0625,-16.125,-0.2392578,1.089844,0.2412109,-44.8125,-13.75,-35.125,165.378,177.3243
253.2094,0.02734375,1.138672,0.06640625,-58.375,-26.375,-19.5,-0.2392578,1.089844,0.2412109,-44.8125,-13.75,-35.125,162.6678,178.738
253.2409,0.02734375,1.138672,0.06640625,-58.375,-26.375,-19.5,0.004882813,1.307617,0.3115234,-50.3125,-3.0625,-40.46875,162.6678,178.738
253.2747,-0.06347656,1.118164,-0.06054688,-66.0625,-16.9375,-22.90625,0.004882813,1.307617,0.3115234,-50.3125,-3.0625,-40.46875,160.1371,178.738
253.3121,-0.06347656,1.118164,-0.06054688,-66.0625,-16.9375,-22.90625,-0.1396484,1.152344,0.2333984,-57.5,2.59375,-45.3125,156.5898,180.4688
253.3413,-0.06347656,1.118164,-0.06054688,-66.0625,-16.9375,-22.90625,-0.1396484,1.152344,0.2333984,-57.5,2.59375,-45.3125,156.5898,180.4688
253.375,-0.02441406,0.9560547,0.2255859,-78.125,-24.3125,-24.78125,-0.1074219,1.222656,0.3515625,-59.78125,-2.75,-50.375,156.5898,180.2422
253.4109,-0.02441406,0.9560547,0.2255859,-78.125,-24.3125,-24.78125,-0.1074219,1.222656,0.3515625,-59.78125,-2.75,-50.375,152.8112,180.2422
253.442,-0.1259766,1.048828,0.3525391,-89.6875,-13.875,-30.59375,-0.1074219,1.222656,0.3515625,-59.78125,-2.75,-50.375,152.8112,180.2422
253.4754,-0.1259766,1.048828,0.3525391,-89.6875,-13.875,-30.59375,-0.1669922,0.9980469,0.2949219,-55.875,10.40625,-42.96875,152.8112,178.4068
253.5117,-0.05078125,1.177734,0.4921875,-76.5625,-19.25,-21.375,-0.1669922,0.9980469,0.2949219,-55.875,10.40625,-42.96875,144.6556,178.4068
253.5432,-0.05078125,1.177734,0.4921875,-76.5625,-19.25,-21.375,-0.1669922,0.9980469,0.2949219,-55.875,10.40625,-42.96875,144.6556,178.4068
253.5766,-0.1015625,0.9287109,0.5253906,-99.125,-29.5625,-21.625,-0.1943359,1.079102,0.5273438,-50.90625,14.21875,-39.5,144.6556,172.0756
253.6119,-0.1015625,0.9287109,0.5253906,-99.125,-29.5625,-21.625,-0.1943359,1.079102,0.5273438,-50.90625,14.21875,-39.5,140.5313,170.0605
253.6423,-0.1015625,0.9287109,0.5253906,-99.125,-29.5625,-21.625,-0.1943359,1.079102,0.5273438,-50.90625,14.21875,-39.5,140.5313,170.0605
253.6763,0.01757813,1.070313,0.5810547,-87.96875,-25.71875,-22.21875,-0.2324219,1.060547,0.6513672,-50.3125,-18.8125,-29.5,140.5313,170.0605
253.7128,0.01757813,1.070313,0.5810547,-87.96875,-25.71875,-22.21875,-0.2324219,1.060547,0.6513672,-50.3125,-18.8125,-29.5,137.4991,167.9117
253.7431,0.02050781,0.7402344,0.5185547,-84.4375,-26.03125,-21.375,-0.2695313,0.9814453,0.5341797,-55,-3,-36.15625,137.4991,167.9117
253.7766,-0.01074219,0.5126953,0.5419922,-73.3125,-25.84375,-14.53125,-0.2695313,0.9814453,0.5341797,-55,-3,-36.15625,134.933,167.9117
253.8135,-0.01074219,0.5126953,0.5419922,-73.3125,-25.84375,-14.53125,-0.04394531,0.5996094,0.3417969,-48.59375,-4.59375,-26.5,132.3552,166.9489
253.8437,-0.01074219,0.5126953,0.5419922,-73.3125,-25.84375,-14.53125,-0.04394531,0.5996094,0.3417969,-48.59375,-4.59375,-26.5,132.3552,166.9489
253.8776,0.005859375,0.546875,0.5292969,-50.5,-13.25,-6.90625,-0.0859375,0.5664063,0.3457031,-32.25,-2.6875,-14.46875,132.3552,166.9489
253.9145,0.005859375,0.546875,0.5292969,-50.5,-13.25,-6.90625,-0.0859375,0.5664063,0.3457031,-32.25,-2.6875,-14.46875,130.9402,163.851
253.9439,0.02148438,0.3876953,0.5039063,-31.8125,-17.03125,-2.6875,-0.0859375,0.5664063,0.3457031,-32.25,-2.6875,-14.46875,130.9402,163.851
253.9771,0.02148438,0.3876953,0.5039063,-31.8125,-17.03125,-2.6875,0.05664063,0.5566406,0.0703125,-10.8125,-2.9375,-4.65625,130.4168,159.4224
254.0135,0.09863281,0.3037109,0.5273438,6.15625,13.03125,4.8125,0.05664063,0.5566406,0.0703125,-10.8125,-2.9375,-4.65625,130.4669,159.4224
254.0444,0.09863281,0.3037109,0.5273438,6.15625,13.03125,4.8125,0.05664063,0.5566406,0.0703125,-10.8125,-2.9375,-4.65625,130.4669,159.4224
254.078,0.1103516,0.3964844,0.6386719,31.84375,21.03125,13.15625,-0.08398438,0.6054688,0.1669922,21.40625,15.1875,20.625,130.9386,159.4224
254.1138,0.1103516,0.3964844,0.6386719,31.84375,21.03125,13.15625,-0.08398438,0.6054688,0.1669922,21.40625,15.1875,20.625,132.5531,152.2984
254.1452,0.04003906,0.5917969,0.5458984,45.9375,16.90625,21.09375,-0.1337891,0.5957031,0.3154297,35.5,-5.5,34.34375,132.5531,152.2984
254.1786,0.04003906,0.5917969,0.5458984,45.9375,16.90625,21.09375,-0.1337891,0.5957031,0.3154297,35.5,-5.5,34.34375,132.5531,152.2984
254.2121,0.04003906,0.5917969,0.5458984,45.9375,16.90625,21.09375,-0.2685547,0.7314453,0.4013672,67.5625,10.65625,55.15625,135.507,151.6176
254.245,-0.1728516,0.8681641,0.4980469,64.875,28.125,26.15625,-0.2685547,0.7314453,0.4013672,67.5625,10.65625,55.15625,135.507,151.6176
254.2794,-0.1728516,0.8681641,0.4980469,64.875,28.125,26.15625,-0.2685547,0.7314453,0.4013672,67.5625,10.65625,55.15625,137.6656,151.6176
254.3121,-0.06835938,0.8134766,0.6787109,79.625,22.6875,29.28125,-0.2685547,0.7314453,0.4013672,67.5625,10.65625,55.15625,137.6656,149.1136
254.3457,0.2412109,0.7753906,0.5908203,89.65625,9.125,27.4375,-0.2353516,0.8818359,0.3974609,71.9375,-5.625,56.875,142.054,149.1136
254.3794,0.2412109,0.7753906,0.5908203,89.65625,9.125,27.4375,-0.2353516,0.8818359,0.3974609,71.9375,-5.625,56.875,142.054,148.6232
254.4125,0.2412109,0.7753906,0.5908203,89.65625,9.125,27.4375,-0.02246094,1.078125,0.5146484,73.21875,2.71875,56.6875,147.5406,148.6232
254.4466,0.1855469,0.8525391,0.3564453,88.0625,8.78125,22.875,-0.02246094,1.078125,0.5146484,73.21875,2.71875,56.6875,147.5406,148.6232
254.4797,0.1855469,0.8525391,0.3564453,88.0625,8.78125,22.875,-0.1386719,1.036133,0.3662109,71.75,6.9375,57.96875,147.5406,147.7908
254.513,0.1542969,0.8798828,0.3623047,87.5625,9.8125,30.0625,-0.1386719,1.036133,0.3662109,71.75,6.9375,57.96875,152.1639,147.7908
254.5468,0.1542969,0.8798828,0.3623047,87.5625,9.8125,30.0625,-0.1386719,1.036133,0.3662109,71.75,6.9375,57.96875,152.1639,149.0758
254.5799,-0.03027344,1.25293,0.2724609,67.96875,27.09375,33.75,-0.1708984,1.210938,0.2626953,53.9375,1.28125,47.21875,156.9495,149.0758
254.6146,-0.03027344,1.25293,0.2724609,67.96875,27.09375,33.75,-0.1708984,1.210938,0.2626953,53.9375,1.28125,47.21875,156.9495,149.0758
254.6468,0.03710938,1.331055,0.2441406,80.84375,32.40625,28.3125,0.01660156,1.224609,0.3925781,46,3.03125,43.625,161.992,159.5672
254.6897,0.03710938,1.331055,0.2441406,80.84375,32.40625,28.3125,0.01660156,1.224609,0.3925781,46,3.03125,43.625,161.992,159.5672
254.714,0.03710938,1.331055,0.2441406,80.84375,32.40625,28.3125,0.1142578,1.200195,0.1123047,41.1875,14.4375,36.3125,165.5981,159.5672
254.749,0.3154297,0.8769531,-0.01660156,54.78125,17.8125,23.53125,0.1142578,1.200195,0.1123047,41.1875,14.4375,36.3125,165.5981,162.2142
254.7816,0.3154297,0.8769531,-0.01660156,54.78125,17.8125,23.53125,0.1142578,1.200195,0.1123047,41.1875,14.4375,36.3125,168.9309,163.4239
254.8147,0.05566406,1.297852,0.02636719,60.34375,34.46875,27.4375,-0.02050781,0.9873047,0.1894531,31.28125,6.28125,22.6875,168.9309,163.4239
254.8474,0.05566406,1.297852,0.02636719,60.34375,34.46875,27.4375,-0.02050781,0.9873047,0.1894531,31.28125,6.28125,22.6875,168.9309,163.4239
254.8815,-0.01855469,1.052734,-0.07519531,47.53125,16.9375,17,-0.02050781,0.9873047,0.1894531,31.28125,6.28125,22.6875,171.2278,166.8766
254.9147,-0.01855469,1.052734,-0.07519531,47.53125,16.9375,17,-0.2402344,1.155273,0.1484375,10.84375,-14.0625,3.71875,171.2278,166.8766
254.9485,0.1699219,1.064453,0.0234375,23.53125,-4.71875,14.3125,-0.2402344,1.155273,0.1484375,10.84375,-14.0625,3.71875,172.2248,166.8766
254.9825,0.1699219,1.064453,0.0234375,23.53125,-4.71875,14.3125,-0.2402344,1.155273,0.1484375,10.84375,-14.0625,3.71875,174.46,169.926
255.0152,0.1230469,1.149414,0.2255859,37.65625,23,9.8125,-0.001953125,1.25293,0.07226563,-19.125,16.53125,-32.96875,174.46,169.926
255.0486,0.1230469,1.149414,0.2255859,37.65625,23,9.8125,0.08886719,0.9560547,0.1416016,-9.40625,3.90625,-11.625,174.46,177.0417
255.082,0.1191406,1.064453,-0.06933594,18.71875,20.1875,-1.78125,0.08886719,0.9560547,0.1416016,-9.40625,3.90625,-11.625,174.46,177.0417
255.1158,0.1191406,1.064453,-0.06933594,18.71875,20.1875,-1.78125,0.08886719,0.9560547,0.1416016,-9.40625,3.90625,-11.625,175.2757,177.0417
255.1492,0.1767578,0.890625,-0.2558594,-5.375,-15.625,-1.0625,0.2460938,0.8505859,0.03125,-8.3125,-7.21875,-4.71875,174.2193,179.3287
255.1825,0.3046875,0.8857422,-0.2851563,1.625,-15.625,-1.1875,0.2460938,0.8505859,0.03125,-8.3125,-7.21875,-4.71875,174.2193,179.3287
255.2159,0.3046875,0.8857422,-0.2851563,1.625,-15.625,-1.1875,0.2460938,0.8505859,0.03125,-8.3125,-7.21875,-4.71875,174.7482,179.8625
255.2497,0.2744141,1.124023,-0.3417969,9.5,4.9375,5.125,0.01953125,1.083008,0.002929688,-5.15625,-11.78125,-3.25,174.7482,179.8625
255.2827,0.2744141,1.124023,-0.3417969,9.5,4.9375,5.125,0.01953125,1.083008,0.002929688,-5.15625,-11.78125,-3.25,175.4935,179.8625
255.3169,0.2744141,1.124023,-0.3417969,9.5,4.9375,5.125,0.02929688,0.9970703,-0.03027344,-9.46875,-3.5,-6.4375,175.4935,182.1699
255.3499,0.09667969,1.105469,-0.1865234,7.90625,2.125,5.0625,0.02929688,0.9970703,-0.03027344,-9.46875,-3.5,-6.4375,175.4935,182.1699
